date_id,airport_id,airline_id,route_id,flight_type_id,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13,2,10,51,1,9,0,14,0.0,8.695652,13.043478,4.347826,13.043478,0.0,0.0,0.0,0.0,0.0,60.869565,14.666667,48,96.0,0.791667
13,2,15,51,1,101,0,4,10.47619,44.761905,21.904762,5.714286,2.857143,8.571429,1.904762,0.0,0.0,0.0,3.809524,14.158416,92,98.913043,1.23913
13,2,16,51,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,63.793103,14.104167
13,2,5,52,1,91,0,2,9.677419,59.139785,20.430108,4.301075,3.225806,0.0,0.0,1.075269,0.0,0.0,2.150538,5.417582,54,83.333333,7.648148
13,2,19,52,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,52,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,269.0,0,0.0,0.0
13,2,5,11,1,135,0,1,6.617647,57.352941,25.735294,4.411765,4.411765,0.735294,0.0,0.0,0.0,0.0,0.735294,4.548148,116,94.827586,2.62931
13,2,10,12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,83.846154,8.578125
13,2,6,12,1,314,0,12,5.214724,46.01227,27.300613,10.736196,5.828221,0.613497,0.613497,0.0,0.0,0.0,3.680982,7.869427,228,70.258621,14.214912
13,2,16,12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,52.173913,21.829787
13,2,22,53,1,93,0,3,4.166667,50.0,33.333333,3.125,2.083333,3.125,0.0,1.041667,0.0,0.0,3.125,7.623656,122,95.081967,3.877049
13,2,5,13,1,26,0,0,34.615385,42.307692,19.230769,0.0,0.0,0.0,3.846154,0.0,0.0,0.0,0.0,6.346154,0,0.0,0.0
13,2,5,64,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0
13,2,10,14,1,2,0,14,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,200,93.627451,3.17
13,2,6,14,1,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,120.0,0,0.0,0.0
13,2,5,14,1,46,0,1,27.659574,53.191489,8.510638,0.0,4.255319,4.255319,0.0,0.0,0.0,0.0,2.12766,6.195652,0,0.0,0.0
13,2,15,14,1,208,0,4,20.754717,44.811321,15.566038,5.188679,7.54717,3.773585,0.471698,0.0,0.0,0.0,1.886792,9.182692,8,75.0,10.625
13,2,16,14,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,58.730159,22.107143
13,2,10,15,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0
13,2,15,15,1,48,0,0,14.583333,54.166667,10.416667,8.333333,4.166667,4.166667,2.083333,2.083333,0.0,0.0,0.0,15.833333,0,0.0,0.0
13,2,16,15,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,75.862069,3.041667
13,2,15,16,1,7,0,0,0.0,85.714286,0.0,0.0,0.0,14.285714,0.0,0.0,0.0,0.0,0.0,10.714286,0,0.0,0.0
13,2,10,19,1,1,0,7,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,5.0,36,91.666667,6.444444
